smiles,true_dent,pred_dent,dent_correct,molecular_acc,balanced_acc,donor_recall,neg_acc,overall_acc,tp,fp,tn,fn
C[C@@H]1NCCNCCCNCCN[C@H](C)[C@@H]1Cc1c2ccccc2cc2ccccc12,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,27,0
Fc1n[c]c(Cl)c(-c2ccccc2)n1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,13,0
Fc1n[c]c(Cl)c(F)n1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,8,0
CC1(C)N=C(c2nccs2)N(O)C1(C)C,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,13,0
NC(=S)N/N=C(C(=N/N=C(/N)[S-])/c1ccccc1)\c1ccccc1,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,20,0
O=C(Nc1cccc2[nH+]cccc12)c1c[nH]cn1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,16,0
Clc1cncc(Cl)c1Cl,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,8,0
COc1ccc2c3c(cccc13)C(=N\c1c(C(C)C)cccc1C(C)C)/C2=N/c1c(C(C)C)cccc1C(C)C,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,38,0
CCOC(=O)N1CCN(Cc2nc3ccccc3n2C(=O)OCC)CCN(Cc2nc3ccccc3n2C(=O)OCC)CC1,5,4,0.0,0.0,0.9,0.8,1.0,0.9772727272727273,4,0,39,1
CCCCCCOc1ccc(C(=O)Oc2ccc(C(=O)Oc3ccc(-c4cc(-c5ccccc5)nc(-c5ccccn5)c4)cc3)cc2)cc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,47,0
F[B-](F)(F)OC1CSCCSCCCSCCSC1,5,5,1.0,1.0,1.0,1.0,1.0,1.0,5,0,14,0
CC(C)n1ccn(C(C)C)c1=S,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,11,0
CCC1=C(C)c2cc3[n-]c(c(C)c3C)c3c(C)c(C)c(cc4[nH]c(cc1n2)c(CC)c4C)n3C,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,32,0
CP1P(C)P(C)P(C)P(C)P1C,2,6,0.0,0.0,0.8,1.0,0.6,0.6666666666666666,2,4,6,0
CO/N=C(\C)CC(C)(C)NCCNC(C)(C)C/C(C)=N/OC,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,18,0
CN(CCN(C)Cc1[c]cccc1)Cc1[c]cccc1,2,4,0.0,0.0,0.9444444444444444,1.0,0.8888888888888888,0.9,2,2,16,0
c1ccc([C@@H]2COC(c3cccc(-c4cc[nH]n4)n3)=N2)cc1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,19,0
CC(C)[C@H]1COC(c2cccc(-c3cc[nH]n3)n2)=N1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,16,0
CCO[P-](~[S-2])(~[N-3]~[P-](~[S-2])(c1ccccc1)c1ccccc1)OCC,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,21,0
CC(=O)OC[C@H]1O[C@@H](c2ccccc2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,6,1,0.0,0.0,0.5833333333333334,0.16666666666666666,1.0,0.8275862068965517,1,0,23,5
[O-]P([C@]12C[C@H]3[C@@H]4CC5C[C@H]3[C@H](C1)[C@@H](C5)[C@@H]4C2)[C@]12C[C@H]3[C@@H]4CC5C[C@H]3[C@H](C1)[C@@H](C5)[C@@H]4C2,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,29,0
OP([C@]12C[C@H]3[C@@H]4CC5C[C@H]3[C@H](C1)[C@@H](C5)[C@@H]4C2)[C@]12C[C@H]3[C@@H]4CC5C[C@H]3[C@H](C1)[C@@H](C5)[C@@H]4C2,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,29,0
c1ccc(N(CP2[C@H]3CCC[C@@H]2CCC3)CP2[C@H]3CCC[C@@H]2CCC3)cc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,25,0
COC(=O)CN(CCN(C)Cc1ccccn1)Cc1ccccn1,4,5,0.0,0.0,0.975,1.0,0.95,0.9583333333333334,4,1,19,0
COC(=O)Nc1ccccc1-c1cc(-c2ccccc2)c2ccccc2n1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,26,0
Cc1cc(C)c(S[C]c2cc(C)cc(C)c2[S-])c(C)c1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,18,0
Cc1ccc(-c2cc(C)cc(C)c2/N=C2C(=N/c3c(C)cc(C)cc3-c3ccc(C)cc3)/c3cccc4cccc/2c34)cc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,42,0
Cc1cc(C)c(/N=C2C(=N/c3c(C)cc(C)cc3-c3ccccc3)/c3cccc4cccc/2c34)c(-c2ccccc2)c1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,40,0
N=C(N)Cc1ccccc1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,9,0
c1ccc2cc(CN3CCCN(Cc4ccc5ccccc5c4)CCN(Cc4ccc5ccccc5c4)CCCN(Cc4ccc5ccccc5c4)CC3)ccc2c1,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,54,0
CCCCCn1c(-c2cccc(-c3nc4ccccc4n3CCCCC)n2)nc2ccccc21,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,31,0
CCCCCCn1c(-c2cccc(-c3nc4ccccc4n3CCCCCC)n2)nc2ccccc21,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,33,0
CC(=O)Nc1cc(CP(C2CCCC2)C2CCCC2)[c]c(CP(C2CCCC2)C2CCCC2)c1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,31,0
COc1ccc(SCc2[c]c(CSc3ccc(OC)cc3)cc(NC(C)=O)c2)cc1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,27,0
CC1(C)[C@@H]2Cc3nc(-c4[c]c(-c5ccc6c(n5)C[C@@H]5C[C@H]6C5(C)C)ccc4)ccc3[C@H]1C2,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,29,0
C#[N+]C(C)(C)C,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,4,0
CCc1cc(CN(Cc2cc(CC)cc(C(C)(C)C)c2[O-])C[C@H]2CCCO2)c([O-])c(C(C)(C)C)c1,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,31,0
COC(=O)/[C]=C/Oc1cccc(OC)c1P(c1ccccc1)c1ccccc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,26,0
[CH]=C(/C=C(/CCCC)Oc1cccc(OC)c1P(c1ccccc1)c1ccccc1)CCCC,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,31,0
CCN(CC)c1ccc(/C(C2=N[C@H](c3ccccc3)CO2)=C2/[N-][C@H](c3ccccc3)CO2)cc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,32,0
c1ccc(/C(C2=N[C@@H](c3ccccc3)CO2)=C2/[N-][C@@H](c3ccccc3)CO2)cc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,27,0
O=C([O-])CN1C(=O)CSC1=S,1,3,0.0,0.0,0.9,1.0,0.8,0.8181818181818182,1,2,8,0
CCO[C]/C=C(\C1=CCCCC1)N(C)C,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,14,0
FC(F)(F)c1c2nc(cc3[n-]c(cc4nc(cc5[n-]c1c1ccccc51)-c1ccccc1-4)c1ccccc31)-c1ccccc1-2,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,40,0
CCC(CC)c1cccc(/C=N/CCSC)c1[O-],3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,15,0
c1ccc([C@H]2CCC[C@@H](c3ccccn3)N2Cc2nccc3ccccc23)nc1,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,25,0
c1ccc(CN2[C@@H](c3ccccn3)CCC[C@H]2c2ccccn2)nc1,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,21,0
N#Cc1cnc(-c2[c]c3ccccc3s2)c2ccccc12,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,19,0
Cc1cc(C)c(C2=NO[C@](/N=C(\c3ccccc3)c3ccccc3[N-]C(=O)[C@@H]3CCCN3Cc3ccccc3)(C(=O)[O-])C2)c(C)c1,4,6,0.0,0.0,0.9761904761904762,1.0,0.9523809523809523,0.9565217391304348,4,2,40,0
c1ccc(-c2cc(OCCOCc3ccc4ccccc4c3)cc(-c3ccccn3)n2)nc1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,30,0
CCNC(=S)N/N=C(/C)c1ccccc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,13,0
c1ccc(N2CP(CCc3cccs3)CN(c3ccccc3)CP(CCc3cccs3)C2)cc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,32,0
Cc1ccc(N2CP(CCc3cccs3)CN(c3ccc(C)cc3)CP(CCc3cccs3)C2)cc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,34,0
Cc1ccsc1/C=C/C(=O)c1ccccc1[O-],2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,15,0
O=C(N[C@@H]1CCCC[C@H]1NC(=O)c1ccccc1P(c1ccccc1)c1ccccc1)c1ccccc1N(c1ccccc1)c1ccccc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,48,0
O=C(C[S-])[N-]CCO[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,2,3,0.0,0.0,0.96875,1.0,0.9375,0.9444444444444444,2,1,15,0
c1ccc(P(C[C@@H]2CCC[C@H](CP(c3ccccc3)c3ccccc3)C2)c2ccccc2)cc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,32,0
O=C1Nc2ccccc2/C1=N\N(c1ccccc1)c1ccccn1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,21,0
c1ccc(-c2cc(-c3ncc(-c4c5ccccc5cc5ccccc45)cn3)cc(-c3ccccn3)n2)nc1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,35,0
Clc1ccc([C@@H](Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,22,0
COc1ccc([O-])c(/C=N/[C@H](C)c2ccccc2)c1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,17,0
S=c1n(Cc2ccccc2)ccn1[BH-](n1ccn(Cc2ccccc2)c1=S)n1ccn(Cc2ccccc2)c1=S,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,37,0
S=c1n(Cc2ccccc2)ccn1B(n1ccn(Cc2ccccc2)c1=S)n1ccn(Cc2ccccc2)c1=S,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,37,0
CCCCCCCCCCn1c(-c2cccc(-c3nc4ccccc4n3CCCCCCCCCC)n2)nc2ccccc21,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,41,0
CN(CC[N+](C)(C)C)c1ccc(-c2cc(-c3ccccn3)nc(-c3ccccn3)c2)s1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,28,0
CC(=O)c1nnn(-c2ccc(F)c(Cl)c2)c1C,1,2,0.0,0.0,0.96875,1.0,0.9375,0.9411764705882353,1,1,15,0
CN1C(=O)[CH]~[CH]~[C](=O)~[N-]1C,4,2,0.0,0.0,0.75,0.5,1.0,0.8,2,0,6,2
C=C(C)[C@H]1Cc2ccccc2O1,6,6,1.0,1.0,1.0,1.0,1.0,1.0,6,0,6,0
C/[NH+]=[C]\N=C(\C)N/[C]=[NH+]\C,2,3,0.0,0.0,0.9375,1.0,0.875,0.9,2,1,7,0
Cc1ccc([S@](=O)CCN(C)CCN(C)CC[S@@](=O)c2ccc(C)cc2)cc1,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,24,0
[CH2]c1cc(C)cc(C)c1P1CN(c2cc(C(=O)O)cc(C(=O)O)c2)CP(c2c(C)cc(C)cc2C)CN(c2cc(C(=O)O)cc(C(=O)O)c2)C1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,47,0
O=C(O)c1cc(C(=O)O)cc(N2CP(c3ccccc3)CN(c3cc(C(=O)O)cc(C(=O)O)c3)CP(c3ccccc3)C2)c1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,42,0
Cc1cc(C)c(P2CN(c3cc(C(=O)O)cc(C(=O)O)c3)CP(c3c(C)cc(C)cc3C)CN(c3cc(C(=O)O)cc(C(=O)O)c3)C2)c(C)c1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,48,0
[C]#Cc1ccc(/N=C/c2ccccn2)cc1,1,3,0.0,0.0,0.9333333333333333,1.0,0.8666666666666667,0.875,1,2,13,0
COc1ccc(Br)cc1C(c1cc(C(C)(C)C)cc(C(C)(C)C)c1[O-])c1cc(C(C)(C)C)cc(C(C)(C)C)c1[O-],2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,38,0
c1ccc2c(CN3CCNCCN(Cc4cccc5ccccc45)CCNCC3)cccc2c1,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,30,0
c1ccc2c(CN3CCNCCN(Cc4c5ccccc5cc5ccccc45)CCNCC3)c3ccccc3cc2c1,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,38,0
COc1cc(CN(CCc2ccccn2)Cc2ccccn2)c(O)c(C(C)(C)C)c1,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,26,0
Cc1[nH+]c(-c2ccccn2)n([O-])c1C,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,12,0
C/C=C\[C@@]12CCCC[C@@H]1C(OCC)=C/C2=N\Cc1ccccc1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,20,0
CC1=C(C)C[P@]2(=Nc3c(C)cc(C)cc3C)CC(C)=C(C)C[P@]2(=Nc2c(C)cc(C)cc2C)C1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,32,0
Fc1cc(Br)cc(F)c1-c1c2nc(c(-c3c(F)cc(Br)cc3F)c3ccc([n-]3)c(-c3c(F)cc(Br)cc3F)c3nc(c(-c4c(F)cc(Br)cc4F)c4ccc1[n-]4)C=C3)C=C2,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,56,0
O=C(O)c1ccnc(C(=O)O)c1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,10,0
COc1ccc(-c2oc3ccccc3c(=S)c2[O-])cc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,18,0
Cc1ccccc1CCC(=O)c1ccccc1C,6,13,0.0,0.0,0.7083333333333334,1.0,0.4166666666666667,0.6111111111111112,6,7,5,0
COC[C@H]1CCCN1/N=C/c1ccccc1C,6,8,0.0,0.0,0.9090909090909092,1.0,0.8181818181818182,0.8823529411764706,6,2,9,0
Nc1cccc(-c2[c][nH]nn2)c1,1,2,0.0,0.0,0.9545454545454546,1.0,0.9090909090909091,0.9166666666666666,1,1,10,0
CO[C@H](O)c1ccnc(-c2cc(C)ccn2)c1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,15,0
O=C(O)c1ccc(Cn2cc(-c3cccc(-c4cn(Cc5ccc(C(=O)O)cc5)nn4)n3)nn2)cc1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,33,0
COC(=O)c1ccc(Cn2cc(-c3cccc(-c4cn(Cc5ccc(C(=O)OC)cc5)nn4)n3)nn2)cc1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,35,0
N/C(=N\N=C(/[O-])c1ccccc1O)c1ccccn1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,16,0
CCOC(=O)N1CCN([C](~[S-2])~[S-2])CC1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,12,0
Cc1cn(CCCSCCSCCn2cnc3c(N)ncnc32)c(=O)[nH]c1=O,3,5,0.0,0.0,0.96,1.0,0.92,0.9285714285714286,3,2,23,0
CCO[C]C=C(C)C,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,7,0
CN1CCN(C)[C@@H]2CCCC[C@H]2N(C)CC1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,13,0
c1ccc(-c2cc(-c3ccc(Cn4ccc(-c5cccc(-c6ccn(Cc7ccc(-c8cc(-c9ccccn9)nc(-c9ccccn9)c8)cc7)n6)n5)n4)cc3)cc(-c3ccccn3)n2)nc1,3,9,0.0,0.0,0.9523809523809523,1.0,0.9047619047619048,0.9090909090909091,3,6,57,0
CCOC1=C([C]N(C)C)[C@@H](c2ccccc2)[C@H]1C1C=CC=CC=C1,1,5,0.0,0.0,0.9130434782608696,1.0,0.8260869565217391,0.8333333333333334,1,4,19,0
C/C(=N\C(C)C)c1ccccn1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,10,0
O=C(O)C1=C(c2ccccc2)C(c2ccccc2)=C1c1ccccc1,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,21,0
CC(C)(C)/[NH+]=C(/[CH]c1ccccc1)c1ccccc1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,18,0
Nc1ccc(C(=O)[O-])cc1O,1,3,0.0,0.0,0.9,1.0,0.8,0.8181818181818182,1,2,8,0
[CH]=C(OP(Oc1ccccc1)Oc1ccccc1)c1ccccc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,22,0
CCOC(=O)c1cc[n+]([O-])cc1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,11,0
NC(=S)N/N=C/c1cc([N+](=O)[O-])ccc1[O-],3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,13,0
CN/C([S-])=N/[N-]c1c([O-])c2ccccc2c2ccccc12,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,18,0
[c]1[nH+]c2ccccc2n1-c1ccccc1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,14,0
C1=C/C2=C/SCC3=CC=C/C(=C/SCC(=C1)[N-]2)[N-]3,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,14,0
[O-]/C(=N\N=C/c1cn(-c2ccccc2)nc1-c1ccccc1)c1cccs1,2,3,0.0,0.0,0.98,1.0,0.96,0.9629629629629629,2,1,24,0
[O-]/C(=N\N=C/c1cn(-c2ccccc2)nc1-c1ccccc1)c1ccco1,2,3,0.0,0.0,0.98,1.0,0.96,0.9629629629629629,2,1,24,0
CCC(=N)/N=C1\[N-]C(=O)c2c(F)c(F)c(F)c(F)c21,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,17,0
CCc1ccc(/C=N/c2ccccc2[S-])cc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,15,0
[CH2][S+](CC(C)(C)C)CC(C)(C)C,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,11,0
NCCN(CCN)CC/N=C/c1ccccn1,5,5,1.0,1.0,1.0,1.0,1.0,1.0,5,0,12,0
Cc1ccc(C=C=C(c2ccccc2)[C@H]2CCCCC2=O)cc1,2,4,0.0,0.0,0.9523809523809523,1.0,0.9047619047619048,0.9130434782608695,2,2,19,0
Cc1ccc(C(=C=O)/C=C(\c2ccccc2)P(c2ccccc2)c2ccccc2)cc1,4,5,0.0,0.0,0.9814814814814814,1.0,0.9629629629629629,0.967741935483871,4,1,26,0
COC1(OC)[C@@H]2C=C[C@H]1CC2,3,4,0.0,0.0,0.9375,1.0,0.875,0.9090909090909091,3,1,7,0
N#CC(C#N)=C(c1nnn[n-]1)c1nnn[n-]1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,14,0
BrC[C@H](Br)CCP(c1ccccc1)c1ccccc1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,18,0
[CH2]CC[C@H](N)C(=O)[O-],3,4,0.0,0.0,0.9,1.0,0.8,0.875,3,1,4,0
c1ccc(COc2ccc3ccc4cccnc4c3n2)nc1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,19,0
CCCCCCn1cc(-c2ccc(-c3nc(N)nc(N)n3)cn2)nn1,2,3,0.0,0.0,0.9782608695652174,1.0,0.9565217391304348,0.96,2,1,22,0
COC(=O)Oc1ccc(/C=C/[C](~[O-2])~[CH]~[C](~[O-2])/C=C/c2ccc(OC(=O)OC)c(OC)c2)cc1OC,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,33,0
N#Cc1sc([N+](=O)[O-])c2c1SC1=N\O[B@-]3(F)O/N=C(c4ccccc4)/C(c4ccccc4)=N/O[B@-](F)(O/N=C/1N2)O/N=C(c1ccccc1)/C(c1ccccc1)=N/O3,6,6,1.0,1.0,1.0,1.0,1.0,1.0,6,0,52,0
C(=N/c1ccccc1)\c1ccccc1[N-]c1ccccc1Sc1ccccc1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,25,0
C=C1C(=C)[C@H]2O[C@@H]1C(=C)C2=C,4,8,0.0,0.0,0.7142857142857143,1.0,0.42857142857142855,0.6363636363636364,4,4,3,0
[O-]/C(=N\N=C\c1ccccn1)c1ccc(O)cc1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,15,0
O=C(N/N=C\c1c2ccccc2cc2ccccc12)c1ccccc1O,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,24,0
CC(C)(C)c1cccc(-c2[c]c(OP(C(C)(C)C)C(C)(C)C)ccc2)n1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,23,0
[CH2][C@@H]1C[CH]~[C](C)~[CH]C1(C)C,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,6,0
COc1cc(P(CCP(c2ccccc2)c2cc(OC)c(OC)c(OC)c2OC)c2ccccc2)c(OC)c(OC)c1OC,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,42,0
COC(=O)/[C]=C1\COC\C1=[C]/c1ccccc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,15,0
CCOC(=O)c1cc(C)nc(C(=O)OCC)c1,6,2,0.0,0.0,0.5378787878787878,0.16666666666666666,0.9090909090909091,0.6470588235294118,1,1,10,5
Cc1ccc(S(=O)(=O)[N-]C(=O)c2[c]cccc2Cl)cc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,18,0
C=C(C)c1ccccc1P(c1ccccc1C(C)C)c1ccccc1C(C)C,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,25,0
Cn1ccnc1/C=N/c1cccc2ccccc12,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,16,0
CC(=N)c1[c]cccn1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,7,0
c1ccc(P(CNN=C2c3ccccc3-c3ccccc32)c2ccccc2)cc1,1,2,0.0,0.0,0.9821428571428572,1.0,0.9642857142857143,0.9655172413793104,1,1,27,0
O=[C]c1cccc(C2OCCO2)c1P(c1ccccc1)c1ccccc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,24,0
[S-2]~[C](~[S-2])N(Cc1ccncc1)Cc1cccnc1,2,3,0.0,0.0,0.96875,1.0,0.9375,0.9444444444444444,2,1,15,0
COc1cccc2c1C(=O)[C@@]13CCC[C@@H]1[C@@H]1CCC[C@@H]1[C@@]23O,6,6,1.0,1.0,1.0,1.0,1.0,1.0,6,0,16,0
COc1cccc2c1C(=O)[C@@]13CCC[C@@H]1CC[C@@]23O,6,6,1.0,1.0,1.0,1.0,1.0,1.0,6,0,13,0
COc1cccc2c1[C@@]1(O)CC[C@@H]3CCC[C@@]31C2=O,6,6,1.0,1.0,1.0,1.0,1.0,1.0,6,0,13,0
COc1cccc2c1C(=O)C21OCCO1,6,6,1.0,1.0,1.0,1.0,1.0,1.0,6,0,9,0
COS(=O)(=O)[S-],1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,5,0
Cc1cccc(/C=N/[S@@](=O)C(C)(C)C)c1-c1c(C)cccc1P(c1ccccc1)c1ccccc1,2,1,0.0,0.0,0.75,0.5,1.0,0.9714285714285714,1,0,33,1
CN1CCN=C1c1ccccn1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,10,0
N#CC(P(C(C#N)=P(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccccc1)=P(c1ccccc1)(c1ccccc1)c1ccccc1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,50,0
Nc1ncnc2c1ncn2CCO,1,3,0.0,0.0,0.9166666666666667,1.0,0.8333333333333334,0.8461538461538461,1,2,10,0
CC(C)c1cccc(C(C)C)c1/N=C1\CCCc2cc3ccccc3nc21,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,25,0
CC(C)c1cccc(C(C)C)c1/N=C/c1cc(C(C)(C)C)cc(/C=N/c2c(C(C)C)cccc2C(C)C)c1[O-],2,3,0.0,0.0,0.9864864864864865,1.0,0.972972972972973,0.9743589743589743,2,1,36,0
O=C(Nc1cccnc1)c1ccncc1,1,2,0.0,0.0,0.9642857142857143,1.0,0.9285714285714286,0.9333333333333333,1,1,13,0
c1ccc(P(c2ccccc2)c2nc3ccccc3s2)cc1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,21,0
Cc1c2c(c(C)c3ccccc13)SCCSCCS2,3,5,0.0,0.0,0.9375,1.0,0.875,0.8947368421052632,3,2,14,0
CC1=C(C)[C@]2(C)[C@H](c3ccccc3)N(C)P3N(C)[C@@H](c4ccco4)[C@@]1(C)[C@@]32C,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,27,0
O=[N+]([O-])c1ccccc1OC/C([O-])=N/N=C/c1ccccc1[O-],3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,20,0
C[C](~[O-2])~[CH]~[C](C)~[N-2]c1ccccc1P(c1ccccc1)c1ccccc1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,23,0
CC(C)=[C][C@@H](CP(c1ccccc1)c1ccccc1)P(c1ccccc1)c1ccccc1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,29,0
CC([C]=c1ccc(=C(C#N)C#N)cc1)=C(C#N)C#N,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,18,0
CC1=CS(=O)(=O)C=C1C,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,5,0
Cc1cc([N-]c2cc(C)cc3cccnc23)c2ncccc2c1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,20,0
CCN(CC)[C](~[S-2])~[N-3]~[C](~[O-2])c1cccs1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,13,0
CN(C)[C](~[S-2])~[N-3]~[C](~[O-2])c1cccs1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,11,0
CCN(CC)C[C@H](Cc1ccccc1)N(Cc1cc(C)cc(C)c1[O-])Cc1cc(C)cc(C)c1[O-],4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,31,0
[c]1ccccc1-c1cccc(-c2[c]ccc(-c3ccccc3)c2)n1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,21,0
[C](NC1CCCCC1)NC1CCCCC1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,14,0
